drug_id,ind_id
Compound_DB00925,Disease_C0020651
Compound_DB01202,Disease_C0242429
Compound_DB01267,Disease_C0004604
Compound_DB00949,Disease_C0039240
Compound_DB01216,Disease_C0020649
Compound_DB01008,Disease_C0004604
Compound_DB01115,Disease_C0042024
Compound_DB00425,Disease_C0030590
Compound_DB00730,Disease_C0020649
Compound_DB06769,Disease_C0019360
Compound_DB00939,Disease_C0014742
Compound_DB00625,Disease_C0021603
Compound_DB00659,Disease_C0042024
Compound_DB00908,Disease_C0023646
Compound_DB00349,Disease_C0014742
Compound_DB00715,Disease_C0010200
Compound_DB00804,Disease_C0033774
Compound_DB00943,Disease_C0009443
Compound_DB01364,Disease_C0002962
Compound_DB00560,Disease_C0033845
Compound_DB00582,Disease_C0013395
Compound_DB01182,Disease_C0039240
Compound_DB09389,Disease_C0025874
Compound_DB01120,Disease_C1961112
Compound_DB00904,Disease_C0151636
Compound_DB01162,Disease_C0013428
Compound_DB08911,Disease_C0016436
Compound_DB01020,Disease_C0021775
Compound_DB00521,Disease_C0020649
Compound_DB00738,Disease_C0021603
Compound_DB01263,Disease_C0019345
Compound_DB01156,Disease_C0013428
Compound_DB01149,Disease_C0002792
Compound_DB01009,Disease_C0270846
Compound_DB00749,Disease_C0006277
Compound_DB00278,Disease_C0004604
Compound_DB00608,Disease_C0002994
Compound_DB00659,Disease_C4083212
Compound_DB00312,Disease_C0020649
Compound_DB00749,Disease_C0013428
Compound_DB00524,Disease_C0021603
Compound_DB01115,Disease_C0002994
Compound_DB01001,Disease_C0041912
Compound_DB00222,Disease_C0002994
Compound_DB01267,Disease_C0025323
Compound_DB01083,Disease_C0006266
Compound_DB01039,Disease_C0021603
Compound_DB00334,Disease_C0037383
Compound_DB01162,Disease_C0002994
Compound_DB00764,Disease_C0033774
Compound_DB00408,Disease_C0006266
Compound_DB00419,Disease_C0042847
Compound_DB00195,Disease_C0235063
Compound_DB00715,Disease_C0026961
Compound_DB00734,Disease_C0036337
Compound_DB00724,Disease_C0040147
Compound_DB00371,Disease_C0020649
Compound_DB00985,Disease_C0013395
Compound_DB01097,Disease_C0006277
Compound_DB00634,Disease_C0014742
Compound_DB01009,Disease_C0242429
Compound_DB00176,Disease_C0242429
Compound_DB01198,Disease_C0018834
Compound_DB01416,Disease_C0004604
Compound_DB00966,Disease_C0037199
Compound_DB01212,Disease_C0036830
Compound_DB00952,Disease_C0020649
Compound_DB00674,Disease_C0013395
Compound_DB01050,Disease_C0038325
Compound_DB01048,Disease_C0020649
Compound_DB00497,Disease_C0030590
Compound_DB00540,Disease_C0020649
Compound_DB01263,Disease_C0038325
Compound_DB04868,Disease_C0031350
Compound_DB00896,Disease_C0242429
Compound_DB00346,Disease_C0030590
Compound_DB00675,Disease_C0034013
Compound_DB01050,Disease_C0036830
Compound_DB01232,Disease_C0003962
Compound_DB00555,Disease_C0038363
Compound_DB00397,Disease_C0021603
Compound_DB01062,Disease_C0033774
Compound_DB01224,Disease_C0006277
Compound_DB00675,Disease_C0042024
Compound_DB00497,Disease_C0021603
Compound_DB00808,Disease_C0037199
Compound_DB00788,Disease_C0025323
Compound_DB09389,Disease_C0037199
Compound_DB01263,Disease_C0242429
Compound_DB00188,Disease_C0010200
Compound_DB01256,Disease_C0033774
Compound_DB00734,Disease_C0033893
Compound_DB01041,Disease_C0034065
Compound_DB01085,Disease_C0039520
Compound_DB01129,Disease_C0013395
Compound_DB00374,Disease_C0002994
Compound_DB00334,Disease_C0006849
Compound_DB00397,Disease_C0020649
Compound_DB00547,Disease_C0033774
Compound_DB00921,Disease_C0037199
Compound_DB00295,Disease_C0004604
Compound_DB00187,Disease_C0235063
Compound_DB01242,Disease_C0003862
Compound_DB00390,Disease_C0151636
Compound_DB06717,Disease_C0235063
Compound_DB01041,Disease_C0037199
Compound_DB01399,Disease_C0006266
Compound_DB00857,Disease_C0013395
Compound_DB00749,Disease_C0021603
Compound_DB00497,Disease_C0242429
Compound_DB00349,Disease_C0021603
Compound_DB00674,Disease_C1961112
Compound_DB05381,Disease_C0004604
Compound_DB01280,Disease_C0037199
Compound_DB00862,Disease_C0004604
Compound_DB00675,Disease_C0031350
Compound_DB00757,Disease_C0033774
Compound_DB00795,Disease_C0036830
Compound_DB04861,Disease_C0002994
Compound_DB00224,Disease_C0019360
Compound_DB00742,Disease_C0038160
Compound_DB00497,Disease_C0184567
Compound_DB00518,Disease_C0014742
Compound_DB00477,Disease_C0020651
Compound_DB00586,Disease_C0040460
Compound_DB01216,Disease_C0242429
Compound_DB00659,Disease_C0020649
Compound_DB00514,Disease_C0013395
Compound_DB06204,Disease_C0033774
Compound_DB08907,Disease_C0033774
Compound_DB00862,Disease_C0242429
Compound_DB00231,Disease_C0020649
Compound_DB00758,Disease_C0002792
Compound_DB00715,Disease_C0002994
Compound_DB08910,Disease_C0034065
Compound_DB00649,Disease_C0013428
Compound_DB00678,Disease_C0031350
Compound_DB00998,Disease_C0040460
Compound_DB01275,Disease_C0080274
Compound_DB00641,Disease_C0006277
Compound_DB00962,Disease_C0017575
Compound_DB06335,Disease_C0037199
Compound_DB01364,Disease_C0080274
Compound_DB00709,Disease_C0006277
Compound_DB00820,Disease_C0033774
Compound_DB00555,Disease_C0002962
Compound_DB02300,Disease_C0016436
Compound_DB00819,Disease_C0038325
Compound_DB00176,Disease_C0004604
Compound_DB01232,Disease_C0038160
Compound_DB00295,Disease_C0026961
Compound_DB01098,Disease_C0037199
Compound_DB00635,Disease_C0033845
Compound_DB06594,Disease_C0002994
Compound_DB01332,Disease_C0014742
Compound_DB01015,Disease_C0002792
Compound_DB00665,Disease_C0021603
Compound_DB00425,Disease_C0235063
Compound_DB00586,Disease_C4083212
Compound_DB00896,Disease_C0010043
Compound_DB01232,Disease_C0040460
Compound_DB00820,Disease_C0013395
Compound_DB00188,Disease_C0001144
Compound_DB00659,Disease_C0028734
Compound_DB01041,Disease_C4083212
Compound_DB00413,Disease_C0025874
Compound_DB01129,Disease_C0017575
Compound_DB00195,Disease_C0030848
Compound_DB00188,Disease_C0020651
Compound_DB00571,Disease_C0004245
Compound_DB06288,Disease_C0021603
Compound_DB00441,Disease_C0020649
Compound_DB01120,Disease_C0040460
Compound_DB04861,Disease_C0006266
Compound_DB01611,Disease_C0006266
Compound_DB00724,Disease_C0080274
Compound_DB01232,Disease_C1318973
Compound_DB00530,Disease_C0022575
Compound_DB01128,Disease_C0031350
Compound_DB00321,Disease_C0026961
Compound_DB00674,Disease_C0042024
Compound_DB00625,Disease_C0037199
Compound_DB00975,Disease_C0014549
Compound_DB00734,Disease_C0037299
Compound_DB04572,Disease_C0013922
Compound_DB01062,Disease_C0036337
Compound_DB06268,Disease_C0034065
Compound_DB00404,Disease_C0033774
Compound_DB00555,Disease_C0242429
Compound_DB00176,Disease_C0025874
Compound_DB01069,Disease_C0235063
Compound_DB00625,Disease_C0004604
Compound_DB00559,Disease_C0040460
Compound_DB00804,Disease_C0037383
Compound_DB00966,Disease_C0006444
Compound_DB01120,Disease_C0013395
Compound_DB00764,Disease_C0242429
Compound_DB00555,Disease_C0037299
Compound_DB04868,Disease_C0017574
Compound_DB00806,Disease_C0033774
Compound_DB08815,Disease_C0033774
Compound_DB06616,Disease_C0001144
Compound_DB01097,Disease_C0700345
Compound_DB01181,Disease_C0006266
Compound_DB01162,Disease_C0020651
Compound_DB00635,Disease_C0010043
Compound_DB01041,Disease_C0270846
Compound_DB00188,Disease_C0018099
Compound_DB01224,Disease_C0042998
Compound_DB00188,Disease_C0006849
Compound_DB01129,Disease_C0033774
Compound_DB00338,Disease_C0006266
Compound_DB00734,Disease_C0016867
Compound_DB00334,Disease_C0013922
Compound_DB00831,Disease_C0270846
Compound_DB01001,Disease_C0013428
Compound_DB00715,Disease_C0041976
Compound_DB04572,Disease_C0033774
Compound_DB00422,Disease_C0038325
Compound_DB00594,Disease_C0019147
Compound_DB01004,Disease_C4083212
Compound_DB00480,Disease_C0242429
Compound_DB01264,Disease_C0016436
Compound_DB00521,Disease_C0022568
Compound_DB01166,Disease_C0030590
Compound_DB00956,Disease_C0270846
Compound_DB00270,Disease_C0020649
Compound_DB00904,Disease_C0033774
Compound_DB01117,Disease_C0033774
Compound_DB01186,Disease_C0235480
Compound_DB00652,Disease_C0020649
Compound_DB00484,Disease_C0242429
Compound_DB01176,Disease_C0270846
Compound_DB04946,Disease_C1961112
Compound_DB01104,Disease_C0010692
Compound_DB00586,Disease_C0037299
Compound_DB00195,Disease_C0010692
Compound_DB00734,Disease_C0006266
Compound_DB01618,Disease_C0015371
Compound_DB00443,Disease_C0033774
Compound_DB00441,Disease_C0235063
Compound_DB04861,Disease_C0033774
Compound_DB00575,Disease_C0235063
Compound_DB01050,Disease_C0033774
Compound_DB01264,Disease_C0038363
Compound_DB00700,Disease_C0242429
Compound_DB01264,Disease_C0002994
Compound_DB00879,Disease_C0037199
Compound_DB00334,Disease_C0020649
Compound_DB00270,Disease_C0028734
Compound_DB01222,Disease_C0006849
Compound_DB00973,Disease_C0033774
Compound_DB01156,Disease_C0041912
Compound_DB01004,Disease_C0031350
Compound_DB00480,Disease_C0034065
Compound_DB06201,Disease_C0021603
Compound_DB00836,Disease_C0002792
Compound_DB00758,Disease_C0035460
Compound_DB01004,Disease_C0033774
Compound_DB00338,Disease_C0003862
Compound_DB06826,Disease_C0037199
Compound_DB00813,Disease_C0014742
Compound_DB00740,Disease_C0524702
Compound_DB00191,Disease_C0013395
Compound_DB00575,Disease_C0037299
Compound_DB00338,Disease_C0031350
Compound_DB00573,Disease_C0010692
Compound_DB00749,Disease_C0002994
Compound_DB01242,Disease_C0242429
Compound_DB06207,Disease_C0037199
Compound_DB09085,Disease_C0270846
Compound_DB01156,Disease_C0017574
Compound_DB01097,Disease_C0006849
Compound_DB00734,Disease_C0020651
Compound_DB00441,Disease_C0033774
Compound_DB00715,Disease_C0028734
Compound_DB00916,Disease_C0038325
Compound_DB00555,Disease_C0037199
Compound_DB00586,Disease_C0151636
Compound_DB01066,Disease_C0033774
Compound_DB06268,Disease_C0020651
Compound_DB00625,Disease_C4083212
Compound_DB00295,Disease_C0524662
Compound_DB06769,Disease_C0037199
Compound_DB04868,Disease_C0151636
Compound_DB04871,Disease_C0040460
Compound_DB06711,Disease_C0022568
Compound_DB00943,Disease_C0037199
Compound_DB00734,Disease_C4083212
Compound_DB00860,Disease_C0013395
Compound_DB01149,Disease_C0004245
Compound_DB00315,Disease_C0025323
Compound_DB00222,Disease_C0270846
Compound_DB04946,Disease_C0013295
Compound_DB00937,Disease_C0020542
Compound_DB00675,Disease_C0242429
Compound_DB01280,Disease_C0004604
Compound_DB00697,Disease_C0020651
Compound_DB04896,Disease_C0151636
Compound_DB00555,Disease_C0042024
Compound_DB00734,Disease_C0151636
Compound_DB06268,Disease_C0022575
Compound_DB00500,Disease_C0014742
Compound_DB00349,Disease_C0036337
Compound_DB01085,Disease_C0031350
Compound_DB00471,Disease_C0270846
Compound_DB00400,Disease_C0021603
Compound_DB04854,Disease_C0006444
Compound_DB00862,Disease_C0020651
Compound_DB00657,Disease_C0270846
Compound_DB00422,Disease_C0040460
Compound_DB00560,Disease_C0042998
Compound_DB09389,Disease_C0016436
Compound_DB01008,Disease_C0151636
Compound_DB00715,Disease_C0242429
Compound_DB04854,Disease_C0020649
Compound_DB01166,Disease_C0037199
Compound_DB08932,Disease_C0020649
Compound_DB04855,Disease_C0002792
Compound_DB00998,Disease_C0002792
Compound_DB01263,Disease_C0020649
Compound_DB01186,Disease_C0042024
Compound_DB00795,Disease_C0038325
Compound_DB01009,Disease_C0013395
Compound_DB00813,Disease_C0026603
Compound_DB09389,Disease_C0004604
Compound_DB01041,Disease_C0036337
Compound_DB01062,Disease_C0022575
Compound_DB01200,Disease_C0036337
Compound_DB01242,Disease_C0235063
Compound_DB00346,Disease_C0013395
Compound_DB01224,Disease_C0017574
Compound_DB06151,Disease_C0033774
Compound_DB01416,Disease_C0014742
Compound_DB00319,Disease_C0021603
Compound_DB01219,Disease_C0004604
Compound_DB01149,Disease_C0018099
Compound_DB01186,Disease_C0005587
Compound_DB00924,Disease_C0015371
Compound_DB00413,Disease_C0016867
Compound_DB00713,Disease_C0036830
Compound_DB00904,Disease_C0270846
Compound_DB00251,Disease_C0006266
Compound_DB00951,Disease_C0036337
Compound_DB00545,Disease_C0006277
Compound_DB04868,Disease_C0013395
Compound_DB01198,Disease_C0013395
Compound_DB01085,Disease_C0013428
Compound_DB00434,Disease_C0270846
Compound_DB00540,Disease_C0030590
Compound_DB01291,Disease_C0020649
Compound_DB01156,Disease_C0033893
Compound_DB01186,Disease_C4083212
Compound_DB00750,Disease_C0020649
Compound_DB00425,Disease_C0242429
Compound_DB01015,Disease_C0013395
Compound_DB00540,Disease_C0005587
Compound_DB01142,Disease_C0021603
Compound_DB00734,Disease_C0040261
Compound_DB01166,Disease_C0013395
Compound_DB00675,Disease_C0021603
Compound_DB00690,Disease_C0018834
Compound_DB00980,Disease_C0002792
Compound_DB00738,Disease_C0038325
Compound_DB01041,Disease_C0004604
Compound_DB01069,Disease_C0033774
Compound_DB01224,Disease_C0034065
Compound_DB00700,Disease_C0031350
Compound_DB01320,Disease_C0026961
Compound_DB00862,Disease_C0021603
Compound_DB00731,Disease_C0013395
Compound_DB00788,Disease_C0242429
Compound_DB00518,Disease_C0038325
Compound_DB00697,Disease_C0006277
Compound_DB00471,Disease_C0031350
Compound_DB01351,Disease_C0235063
Compound_DB00788,Disease_C0001144
Compound_DB01173,Disease_C0033774
Compound_DB00176,Disease_C0001144
Compound_DB01242,Disease_C0033038
Compound_DB00969,Disease_C0020635
Compound_DB01198,Disease_C0006277
Compound_DB01409,Disease_C0080274
Compound_DB00575,Disease_C0010200
Compound_DB00951,Disease_C0013395
Compound_DB00715,Disease_C1720797
Compound_DB01195,Disease_C0020649
Compound_DB01129,Disease_C0033246
Compound_DB00773,Disease_C0006266
Compound_DB01197,Disease_C0002994
Compound_DB00715,Disease_C0034065
Compound_DB01129,Disease_C0003962
Compound_DB01039,Disease_C0700345
Compound_DB00776,Disease_C0006277
Compound_DB04946,Disease_C0035258
Compound_DB01101,Disease_C0080274
Compound_DB00742,Disease_C0242429
Compound_DB00530,Disease_C0013395
Compound_DB00716,Disease_C0242459
Compound_DB00939,Disease_C0022081
Compound_DB00285,Disease_C0035455
Compound_DB06268,Disease_C4083212
Compound_DB01268,Disease_C0006277
Compound_DB01182,Disease_C0033774
Compound_DB00575,Disease_C4083212
Compound_DB00560,Disease_C0021603
Compound_DB00788,Disease_C0022568
Compound_DB00404,Disease_C0005587
Compound_DB01149,Disease_C0002994
Compound_DB04946,Disease_C2267227
Compound_DB00413,Disease_C1739363
Compound_DB00390,Disease_C0042510
Compound_DB00555,Disease_C0020651
Compound_DB09085,Disease_C0022568
Compound_DB01101,Disease_C0013395
Compound_DB08815,Disease_C0020651
Compound_DB00222,Disease_C0014742
Compound_DB01627,Disease_C0036830
Compound_DB01062,Disease_C0017605
Compound_DB04946,Disease_C0005587
Compound_DB00734,Disease_C0524702
Compound_DB00176,Disease_C0010200
Compound_DB00374,Disease_C0021603
Compound_DB00334,Disease_C4083212
Compound_DB00176,Disease_C0917801
Compound_DB01085,Disease_C0025323
Compound_DB00485,Disease_C0006266
Compound_DB00585,Disease_C0037199
Compound_DB00724,Disease_C0016436
Compound_DB00358,Disease_C0270846
Compound_DB01181,Disease_C0035579
Compound_DB00813,Disease_C0013395
Compound_DB01400,Disease_C0033774
Compound_DB00850,Disease_C0270846
Compound_DB00924,Disease_C0002994
Compound_DB01263,Disease_C0033774
Compound_DB06480,Disease_C0037199
Compound_DB00730,Disease_C0038325
Compound_DB06151,Disease_C0006266
Compound_DB06204,Disease_C0002792
Compound_DB00788,Disease_C1961112
Compound_DB01066,Disease_C0014742
Compound_DB00250,Disease_C0037199
Compound_DB00715,Disease_C0038363
Compound_DB05294,Disease_C0016867
Compound_DB00478,Disease_C0013395
Compound_DB00899,Disease_C0033774
Compound_DB01551,Disease_C0235063
Compound_DB01101,Disease_C0031350
Compound_DB00991,Disease_C0010692
Compound_DB00997,Disease_C0033246
Compound_DB00559,Disease_C0235063
Compound_DB00586,Disease_C0017574
Compound_DB01129,Disease_C0004604
Compound_DB01008,Disease_C0014742
Compound_DB09053,Disease_C0013395
Compound_DB00582,Disease_C0041912
Compound_DB00757,Disease_C0270846
Compound_DB01129,Disease_C0013428
Compound_DB01242,Disease_C0025218
Compound_DB00813,Disease_C0028734
Compound_DB00899,Disease_C0004245
Compound_DB01242,Disease_C0037199
Compound_DB06268,Disease_C0013428
Compound_DB05381,Disease_C0020649
Compound_DB00188,Disease_C0002994
Compound_DB00829,Disease_C0004604
Compound_DB00690,Disease_C0033774
Compound_DB00422,Disease_C0026603
Compound_DB01166,Disease_C0242429
Compound_DB09076,Disease_C0031350
Compound_DB00187,Disease_C0002994
Compound_DB01041,Disease_C0002994
Compound_DB00540,Disease_C0036337
Compound_DB00788,Disease_C0002994
Compound_DB00315,Disease_C0013395
Compound_DB00924,Disease_C0033774
Compound_DB01242,Disease_C0005587
Compound_DB00315,Disease_C0036337
Compound_DB00740,Disease_C0034186
Compound_DB06151,Disease_C0020649
Compound_DB00831,Disease_C0015371
Compound_DB00480,Disease_C0524702
Compound_DB01014,Disease_C0031350
Compound_DB08899,Disease_C0004604
Compound_DB00481,Disease_C0034065
Compound_DB00952,Disease_C0002792
Compound_DB00697,Disease_C4083212
Compound_DB09076,Disease_C0235480
Compound_DB01203,Disease_C4083212
Compound_DB01156,Disease_C0034065
Compound_DB01232,Disease_C0037299
Compound_DB00404,Disease_C0038325
Compound_DB00734,Disease_C0040460
Compound_DB05381,Disease_C0002792
Compound_DB00715,Disease_C0017574
Compound_DB00813,Disease_C0037199
Compound_DB00184,Disease_C0235480
Compound_DB00674,Disease_C0270846
Compound_DB00820,Disease_C0004604
Compound_DB00879,Disease_C0149985
Compound_DB00343,Disease_C0018099
Compound_DB04846,Disease_C0021603
Compound_DB08899,Disease_C0242429
Compound_DB00924,Disease_C0026961
Compound_DB00184,Disease_C0017575
Compound_DB00575,Disease_C0033774
Compound_DB00737,Disease_C0002792
Compound_DB00700,Disease_C0030590
Compound_DB00585,Disease_C0031350
Compound_DB01327,Disease_C0700345
Compound_DB00697,Disease_C0034186
Compound_DB01023,Disease_C0021603
Compound_DB01222,Disease_C0033845
Compound_DB00514,Disease_C0036337
Compound_DB01097,Disease_C0020649
Compound_DB00385,Disease_C0042024
Compound_DB01168,Disease_C0034734
Compound_DB06717,Disease_C0013395
Compound_DB01041,Disease_C0031154
Compound_DB00561,Disease_C0033774
Compound_DB01204,Disease_C1961112
Compound_DB00899,Disease_C0151636
Compound_DB00973,Disease_C0032533
Compound_DB00956,Disease_C0080274
Compound_DB01551,Disease_C0270846
Compound_DB00224,Disease_C0021603
Compound_DB00334,Disease_C0002994
Compound_DB00741,Disease_C0033845
Compound_DB01263,Disease_C0013428
Compound_DB01156,Disease_C0013395
Compound_DB05246,Disease_C0014742
Compound_DB08882,Disease_C0002792
Compound_DB00885,Disease_C0006277
Compound_DB01085,Disease_C0036130
Compound_DB00776,Disease_C0004245
Compound_DB01595,Disease_C0036337
Compound_DB06268,Disease_C0041912
Compound_DB05294,Disease_C0033774
Compound_DB00484,Disease_C0013395
Compound_DB00559,Disease_C0013428
Compound_DB00747,Disease_C0033774
Compound_DB01008,Disease_C0020649
Compound_DB01162,Disease_C0013395
Compound_DB01409,Disease_C0017605
Compound_DB00997,Disease_C0151636
Compound_DB00734,Disease_C0014549
Compound_DB00860,Disease_C0013922
Compound_DB00980,Disease_C0021603
Compound_DB00397,Disease_C0080274
Compound_DB00594,Disease_C0013428
Compound_DB00560,Disease_C0949083
Compound_DB00524,Disease_C0014742
Compound_DB01224,Disease_C0037299
Compound_DB00741,Disease_C0033774
Compound_DB00555,Disease_C0025323
Compound_DB01182,Disease_C0006444
Compound_DB01234,Disease_C4083212
Compound_DB00413,Disease_C0037199
Compound_DB00697,Disease_C0030590
Compound_DB00749,Disease_C0013395
Compound_DB00586,Disease_C0016867
Compound_DB06480,Disease_C0004604
Compound_DB00836,Disease_C0080274
Compound_DB01255,Disease_C0002792
Compound_DB01015,Disease_C0014742
Compound_DB01415,Disease_C0021603
Compound_DB01162,Disease_C0006277
Compound_DB00253,Disease_C0042165
Compound_DB00334,Disease_C0017574
Compound_DB01149,Disease_C0003862
Compound_DB00712,Disease_C0037199
Compound_DB00831,Disease_C0039621
Compound_DB01149,Disease_C0013395
Compound_DB00315,Disease_C0033774
Compound_DB00521,Disease_C0037199
Compound_DB00804,Disease_C0013395
Compound_DB01149,Disease_C0020651
Compound_DB01039,Disease_C0037199
Compound_DB00586,Disease_C0033774
Compound_DB00188,Disease_C0038325
Compound_DB00285,Disease_C0151636
Compound_DB00738,Disease_C0006266
Compound_DB01050,Disease_C4083212
Compound_DB00195,Disease_C0039503
Compound_DB00338,Disease_C0013428
Compound_DB00889,Disease_C0042024
Compound_DB01014,Disease_C0033774
Compound_DB00969,Disease_C0016436
Compound_DB00477,Disease_C0015371
Compound_DB04855,Disease_C1961112
Compound_DB01104,Disease_C0030590
Compound_DB01406,Disease_C0033774
Compound_DB01166,Disease_C0014742
Compound_DB00967,Disease_C0006277
Compound_DB00678,Disease_C0040460
Compound_DB00285,Disease_C0005587
Compound_DB00231,Disease_C0033774
Compound_DB01233,Disease_C0021603
Compound_DB01182,Disease_C0080274
Compound_DB01242,Disease_C0022568
Compound_DB01156,Disease_C0038325
Compound_DB00700,Disease_C0021603
Compound_DB00999,Disease_C0004604
Compound_DB00998,Disease_C0242429
Compound_DB00788,Disease_C0006277
Compound_DB00235,Disease_C0002792
Compound_DB01591,Disease_C0033774
Compound_DB01115,Disease_C0242429
Compound_DB00524,Disease_C0038325
Compound_DB01020,Disease_C0006277
Compound_DB00742,Disease_C0006277
Compound_DB01020,Disease_C0018834
Compound_DB01264,Disease_C0014553
Compound_DB01198,Disease_C0033774
Compound_DB00922,Disease_C0021603
Compound_DB01406,Disease_C0004604
Compound_DB00319,Disease_C0038325
Compound_DB00555,Disease_C0019360
Compound_DB00678,Disease_C0030590
Compound_DB00422,Disease_C4083212
Compound_DB01097,Disease_C0031350
Compound_DB00374,Disease_C0020649
Compound_DB01023,Disease_C0006277
Compound_DB00524,Disease_C0004604
Compound_DB00641,Disease_C0033774
Compound_DB01142,Disease_C0026961
Compound_DB00916,Disease_C0014742
Compound_DB06823,Disease_C0033774
Compound_DB00425,Disease_C0596298
Compound_DB00295,Disease_C0948896
Compound_DB00964,Disease_C0022568
Compound_DB08815,Disease_C0002994
Compound_DB01579,Disease_C0013428
Compound_DB00682,Disease_C4083212
Compound_DB01083,Disease_C4083212
Compound_DB00949,Disease_C0005587
Compound_DB00250,Disease_C0036337
Compound_DB00224,Disease_C0034186
Compound_DB01098,Disease_C0013395
Compound_DB00663,Disease_C0016436
Compound_DB01242,Disease_C0030590
Compound_DB00742,Disease_C0235063
Compound_DB00251,Disease_C0038325
Compound_DB01198,Disease_C0014742
Compound_DB00188,Disease_C0270846
Compound_DB01203,Disease_C0030848
Compound_DB00831,Disease_C0033774
Compound_DB00471,Disease_C0021603
Compound_DB00361,Disease_C4083212
Compound_DB00390,Disease_C0036337
Compound_DB00549,Disease_C0242459
Compound_DB00952,Disease_C0002963
Compound_DB00457,Disease_C4083212
Compound_DB00922,Disease_C0151636
Compound_DB06207,Disease_C0020651
Compound_DB01421,Disease_C0014742
Compound_DB01198,Disease_C0021603
Compound_DB01166,Disease_C0151636
Compound_DB00943,Disease_C0013395
Compound_DB00975,Disease_C0031350
Compound_DB00956,Disease_C0021603
Compound_DB00862,Disease_C0033038
Compound_DB09083,Disease_C0151636
Compound_DB01262,Disease_C0013395
Compound_DB00857,Disease_C0040460
Compound_DB00813,Disease_C0270846
Compound_DB01115,Disease_C0017574
Compound_DB04868,Disease_C0040147
Compound_DB06207,Disease_C0020649
Compound_DB00764,Disease_C0006277
Compound_DB00889,Disease_C0004245
Compound_DB00187,Disease_C0013428
Compound_DB00250,Disease_C0242429
Compound_DB01627,Disease_C0014356
Compound_DB09080,Disease_C0010200
Compound_DB01219,Disease_C0080274
Compound_DB01263,Disease_C0004604
Compound_DB00776,Disease_C0025874
Compound_DB00949,Disease_C0020649
Compound_DB00916,Disease_C0006277
Compound_DB00184,Disease_C0037383
Compound_DB01014,Disease_C0242429
Compound_DB00188,Disease_C1720797
Compound_DB06204,Disease_C0020649
Compound_DB00850,Disease_C0020651
Compound_DB06151,Disease_C0013395
Compound_DB00997,Disease_C0242429
Compound_DB01204,Disease_C0242429
Compound_DB01101,Disease_C0020649
Compound_DB01069,Disease_C0080274
Compound_DB00410,Disease_C0033774
Compound_DB00813,Disease_C0037299
Compound_DB00620,Disease_C0001144
Compound_DB00819,Disease_C0270846
Compound_DB01263,Disease_C0524702
Compound_DB01062,Disease_C0080274
Compound_DB05294,Disease_C4083212
Compound_DB00831,Disease_C0026961
Compound_DB00758,Disease_C0023646
Compound_DB01219,Disease_C0037036
Compound_DB08875,Disease_C0016436
Compound_DB00857,Disease_C0002994
Compound_DB00924,Disease_C0002792
Compound_DB00715,Disease_C0039621
Compound_DB00734,Disease_C0235480
Compound_DB00585,Disease_C0242429
Compound_DB00315,Disease_C0751434
Compound_DB00507,Disease_C0025874
Compound_DB00806,Disease_C0013395
Compound_DB00641,Disease_C0002792
Compound_DB00404,Disease_C0020514
Compound_DB01591,Disease_C0014742
Compound_DB00497,Disease_C0004096
Compound_DB00862,Disease_C0027051
Compound_DB00395,Disease_C0042571
Compound_DB00441,Disease_C0034069
Compound_DB00951,Disease_C0024141
Compound_DB01291,Disease_C0003467
Compound_DB00973,Disease_C0027497
Compound_DB01004,Disease_C0002792
Compound_DB01320,Disease_C0042963
Compound_DB01264,Disease_C0018099
Compound_DB00187,Disease_C0948089
Compound_DB00731,Disease_C0029408
Compound_DB01008,Disease_C0242350
Compound_DB01409,Disease_C0015230
Compound_DB00665,Disease_C0917801
Compound_DB01039,Disease_C0027051
Compound_DB00371,Disease_C0042571
Compound_DB00956,Disease_C0009806
Compound_DB01195,Disease_C0020538
Compound_DB01219,Disease_C0231528
Compound_DB00441,Disease_C0038454
Compound_DB00788,Disease_C0678222
Compound_DB00477,Disease_C0021400
Compound_DB00997,Disease_C0004096
Compound_DB01057,Disease_C0030193
Compound_DB00518,Disease_C0015230
Compound_DB04854,Disease_C0011849
Compound_DB00582,Disease_C0020538
Compound_DB01280,Disease_C0494475
Compound_DB06204,Disease_C0042571
Compound_DB09076,Disease_C0042029
Compound_DB00874,Disease_C0015230
Compound_DB00349,Disease_C0027497
Compound_DB01039,Disease_C0027796
Compound_DB00788,Disease_C0015230
Compound_DB00176,Disease_C0008350
Compound_DB00235,Disease_C0002962
Compound_DB00715,Disease_C0494475
Compound_DB05294,Disease_C0037299
Compound_DB01156,Disease_C0231528
Compound_DB00338,Disease_C0242350
Compound_DB08827,Disease_C0149931
Compound_DB01097,Disease_C0231528
Compound_DB06823,Disease_C0231528
Compound_DB00708,Disease_C0018790
Compound_DB08895,Disease_C0027497
Compound_DB00455,Disease_C0231528
Compound_DB00295,Disease_C0917801
Compound_DB00998,Disease_C0917801
Compound_DB01046,Disease_C0027497
Compound_DB09389,Disease_C0042345
Compound_DB01128,Disease_C0034069
Compound_DB01023,Disease_C0003467
Compound_DB01200,Disease_C0015230
Compound_DB06594,Disease_C0042571
Compound_DB00278,Disease_C0015230
Compound_DB00716,Disease_C0042109
Compound_DB00973,Disease_C0021400
Compound_DB01005,Disease_C0042963
Compound_DB01041,Disease_C0242350
Compound_DB00549,Disease_C0042109
Compound_DB00575,Disease_C0042109
Compound_DB00889,Disease_C0042029
Compound_DB00814,Disease_C0030193
